,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
80627,3,111015170,2010-01-01,2022-05-02,3.0,7.0,2022-04-01,bsl,0
90457,3,111015170,2022-05-02,2022-11-02,3.0,7.0,2022-04-01,ws,1
93567,9,111015170,2022-11-02,2025-06-30,,7.0,2022-10-01,aes,2
80628,3,111015270,2010-01-01,2022-05-02,3.0,3.0,2022-04-01,bsl,0
90458,3,111015270,2022-05-02,2022-11-02,3.0,3.0,2022-04-01,ws,1
93568,9,111015270,2022-11-02,2025-06-30,,3.0,2022-10-01,aes,2
93569,3,111015370,2010-01-01,2022-11-02,8.0,200.0,2022-10-01,bsl,0
96254,0,111015370,2022-11-02,2024-07-02,8.0,200.0,2022-10-01,ws,1
114285,0,111015370,2024-07-02,2025-06-30,8.0,200.0,2024-06-01,ws,1
93570,3,111015470,2010-01-01,2022-11-02,8.0,186.0,2022-10-01,bsl,0
96255,0,111015470,2022-11-02,2024-07-02,8.0,186.0,2022-10-01,ws,1
114286,0,111015470,2024-07-02,2025-06-30,8.0,188.0,2024-06-01,ws,1
93571,3,111015570,2010-01-01,2022-11-02,8.0,144.0,2022-10-01,bsl,0
96256,0,111015570,2022-11-02,2024-07-02,8.0,144.0,2022-10-01,ws,1
114287,0,111015570,2024-07-02,2025-06-30,8.0,146.0,2024-06-01,ws,1
93572,3,111015670,2010-01-01,2022-11-02,8.0,125.0,2022-10-01,bsl,0
96257,0,111015670,2022-11-02,2024-07-02,8.0,125.0,2022-10-01,ws,1
114288,0,111015670,2024-07-02,2025-06-30,8.0,127.0,2024-06-01,ws,1
93573,3,111015770,2010-01-01,2022-11-02,8.0,107.0,2022-10-01,bsl,0
96258,0,111015770,2022-11-02,2024-07-02,8.0,107.0,2022-10-01,ws,1
114289,0,111015770,2024-07-02,2025-06-30,8.0,108.0,2024-06-01,ws,1
93574,3,111015870,2010-01-01,2022-11-02,8.0,93.0,2022-10-01,bsl,0
96259,0,111015870,2022-11-02,2024-07-02,8.0,93.0,2022-10-01,ws,1
114290,0,111015870,2024-07-02,2025-06-30,8.0,94.0,2024-06-01,ws,1
93575,3,111015970,2010-01-01,2022-11-02,3.0,4.0,2022-10-01,bsl,0
93575,3,111015970,2022-11-02,2023-05-02,3.0,4.0,2022-10-01,ws,1
93823,5,111015970,2023-05-02,2024-02-02,,6.0,2023-04-01,ws,1
96260,0,111015970,2024-02-02,2024-07-02,3.0,4.0,2024-01-01,ws,1
105214,9,111015970,2024-07-02,2025-06-30,,4.0,2024-06-01,aes,2
93576,3,111016070,2010-01-01,2022-11-02,3.0,2.0,2022-10-01,bsl,0
96261,0,111016070,2022-11-02,2024-07-02,3.0,2.0,2022-10-01,ws,1
105215,9,111016070,2024-07-02,2025-06-30,,2.0,2024-06-01,aes,2
93857,3,111016150,2010-01-01,2023-06-02,3.0,214.0,2023-05-08,bsl,0
94802,3,111016150,2023-06-02,2023-09-02,3.0,214.0,2023-05-08,ws,1
95801,9,111016150,2023-09-02,2025-06-30,,214.0,2023-08-01,aes,2
105216,3,111702970,2010-01-01,2024-07-02,3.0,20.0,2024-06-01,bsl,0
114291,0,111702970,2024-07-02,2025-06-30,3.0,20.0,2024-06-01,ws,1
105217,3,111703070,2010-01-01,2024-07-02,3.0,5.0,2024-06-01,bsl,0
114292,0,111703070,2024-07-02,2025-06-30,3.0,5.0,2024-06-01,ws,1
105218,3,111703170,2010-01-01,2024-07-02,3.0,3.0,2024-06-01,bsl,0
105218,3,111703170,2024-07-02,2025-01-02,3.0,3.0,2024-06-01,ws,1
114129,9,111703170,2025-01-02,2025-06-30,,3.0,2024-12-01,aes,2
105219,3,111703270,2010-01-01,2024-07-02,3.0,1.0,2024-06-01,bsl,0
105219,3,111703270,2024-07-02,2025-01-02,3.0,1.0,2024-06-01,ws,1
114293,0,111703270,2025-01-02,2025-06-30,3.0,1.0,2024-12-01,ws,1
105220,3,111703370,2010-01-01,2024-07-02,3.0,8.0,2024-06-01,bsl,0
105220,3,111703370,2024-07-02,2024-11-02,3.0,8.0,2024-06-01,ws,1
114037,5,111703370,2024-11-02,2025-05-02,,8.0,2024-10-01,ws,1
114294,0,111703370,2025-05-02,2025-06-30,3.0,8.0,2025-04-01,ws,1
114038,3,111703470,2010-01-01,2024-11-02,3.0,11.0,2024-10-01,bsl,0
114038,3,111703470,2024-11-02,2025-05-02,3.0,11.0,2024-10-01,ws,1
114295,0,111703470,2025-05-02,2025-06-30,3.0,10.0,2025-04-01,ws,1
114039,3,111703570,2010-01-01,2024-11-02,3.0,10.0,2024-10-01,bsl,0
114039,3,111703570,2024-11-02,2025-05-02,3.0,10.0,2024-10-01,ws,1
114296,0,111703570,2025-05-02,2025-06-30,3.0,9.0,2025-04-01,ws,1
114160,3,111703670,2010-01-01,2025-05-02,3.0,12.0,2025-04-01,bsl,0
114297,0,111703670,2025-05-02,2025-06-30,3.0,12.0,2025-04-01,ws,1
114161,3,111703770,2010-01-01,2025-05-02,3.0,11.0,2025-04-01,bsl,0
114298,0,111703770,2025-05-02,2025-06-30,3.0,11.0,2025-04-01,ws,1
114162,3,111703870,2010-01-01,2025-05-02,3.0,10.0,2025-04-01,bsl,0
114299,0,111703870,2025-05-02,2025-06-30,3.0,10.0,2025-04-01,ws,1
6640,0,112000970,2010-01-01,2012-05-02,3.0,38.0,2012-04-01,bdm,0
6640,0,112000970,2012-05-02,2014-05-02,3.0,38.0,2012-04-01,ws,1
17953,0,112000970,2014-05-02,2015-01-02,3.0,38.0,2014-04-01,ws,1
17681,5,112000970,2015-01-02,2016-05-02,,38.0,2014-12-12,ws,1
31150,0,112000970,2016-05-02,2018-04-02,3.0,38.0,2016-04-01,ws,1
38350,5,112000970,2018-04-02,2018-05-02,,38.0,2018-03-05,ws,1
47777,0,112000970,2018-05-02,2019-11-02,3.0,38.0,2018-04-01,ws,1
56207,0,112000970,2019-11-02,2020-05-02,3.0,38.0,2019-10-01,ws,1
71906,0,112000970,2020-05-02,2022-05-02,3.0,38.0,2020-04-01,ws,1
96262,0,112000970,2022-05-02,2024-07-02,3.0,38.0,2022-04-01,ws,1
114300,0,112000970,2024-07-02,2025-06-30,3.0,38.0,2024-06-01,ws,1
6641,0,112001110,2010-01-01,2012-05-02,3.0,65.0,2012-04-01,bdm,0
6641,0,112001110,2012-05-02,2014-05-02,3.0,65.0,2012-04-01,ws,1
17954,0,112001110,2014-05-02,2015-01-02,3.0,65.0,2014-04-01,ws,1
17682,5,112001110,2015-01-02,2016-04-02,,65.0,2014-12-12,ws,1
24686,5,112001110,2016-04-02,2016-05-02,,65.0,2016-03-04,ws,1
31151,0,112001110,2016-05-02,2018-04-02,3.0,65.0,2016-04-01,ws,1
38351,5,112001110,2018-04-02,2018-05-02,,65.0,2018-03-05,ws,1
47778,0,112001110,2018-05-02,2019-11-02,3.0,65.0,2018-04-01,ws,1
56208,0,112001110,2019-11-02,2020-05-02,3.0,65.0,2019-10-01,ws,1
71907,0,112001110,2020-05-02,2022-05-02,3.0,65.0,2020-04-01,ws,1
96263,0,112001110,2022-05-02,2024-07-02,3.0,65.0,2022-04-01,ws,1
114301,0,112001110,2024-07-02,2025-06-30,3.0,65.0,2024-06-01,ws,1
6642,0,112001210,2010-01-01,2012-05-02,3.0,190.0,2012-04-01,bdm,0
6642,0,112001210,2012-05-02,2014-05-02,3.0,190.0,2012-04-01,ws,1
17955,0,112001210,2014-05-02,2015-01-02,3.0,190.0,2014-04-01,ws,1
17683,5,112001210,2015-01-02,2016-04-02,,190.0,2014-12-12,ws,1
24687,5,112001210,2016-04-02,2016-05-02,,190.0,2016-03-04,ws,1
31152,0,112001210,2016-05-02,2018-04-02,3.0,190.0,2016-04-01,ws,1
38352,5,112001210,2018-04-02,2018-05-02,,190.0,2018-03-05,ws,1
47779,0,112001210,2018-05-02,2019-11-02,3.0,190.0,2018-04-01,ws,1
56209,0,112001210,2019-11-02,2020-05-02,3.0,190.0,2019-10-01,ws,1
71908,0,112001210,2020-05-02,2022-05-02,3.0,190.0,2020-04-01,ws,1
96264,0,112001210,2022-05-02,2024-07-02,3.0,190.0,2022-04-01,ws,1
114302,0,112001210,2024-07-02,2025-06-30,3.0,190.0,2024-06-01,ws,1
6643,0,112001310,2010-01-01,2012-05-02,3.0,420.0,2012-04-01,bdm,0
6643,0,112001310,2012-05-02,2014-05-02,3.0,420.0,2012-04-01,ws,1
17956,0,112001310,2014-05-02,2015-01-02,3.0,420.0,2014-04-01,ws,1
17684,5,112001310,2015-01-02,2016-04-02,,420.0,2014-12-12,ws,1
24688,5,112001310,2016-04-02,2016-05-02,,420.0,2016-03-04,ws,1
31153,0,112001310,2016-05-02,2018-04-02,3.0,420.0,2016-04-01,ws,1
38353,5,112001310,2018-04-02,2018-05-02,,420.0,2018-03-05,ws,1
47780,0,112001310,2018-05-02,2019-11-02,3.0,420.0,2018-04-01,ws,1
56210,0,112001310,2019-11-02,2020-05-02,3.0,420.0,2019-10-01,ws,1
71909,0,112001310,2020-05-02,2022-05-02,3.0,420.0,2020-04-01,ws,1
96265,0,112001310,2022-05-02,2024-07-02,3.0,420.0,2022-04-01,ws,1
114303,0,112001310,2024-07-02,2025-06-30,3.0,420.0,2024-06-01,ws,1
6644,0,112001410,2010-01-01,2012-05-02,3.0,180.0,2012-04-01,bdm,0
6644,0,112001410,2012-05-02,2014-05-02,3.0,180.0,2012-04-01,ws,1
17957,0,112001410,2014-05-02,2015-01-02,3.0,180.0,2014-04-01,ws,1
17685,5,112001410,2015-01-02,2016-04-02,,180.0,2014-12-12,ws,1
24689,5,112001410,2016-04-02,2016-05-02,,180.0,2016-03-04,ws,1
31154,0,112001410,2016-05-02,2018-04-02,3.0,180.0,2016-04-01,ws,1
38354,5,112001410,2018-04-02,2018-05-02,,180.0,2018-03-05,ws,1
47781,0,112001410,2018-05-02,2019-11-02,3.0,180.0,2018-04-01,ws,1
56211,0,112001410,2019-11-02,2020-05-02,3.0,180.0,2019-10-01,ws,1
71910,0,112001410,2020-05-02,2022-05-02,3.0,180.0,2020-04-01,ws,1
96266,0,112001410,2022-05-02,2024-07-02,3.0,180.0,2022-04-01,ws,1
114304,0,112001410,2024-07-02,2025-06-30,3.0,180.0,2024-06-01,ws,1
6645,0,112006070,2010-01-01,2012-05-02,3.0,180.0,2012-04-01,bdm,0
6645,0,112006070,2012-05-02,2014-05-02,3.0,180.0,2012-04-01,ws,1
17958,0,112006070,2014-05-02,2016-04-02,3.0,180.0,2014-04-01,ws,1
27858,5,112006070,2016-04-02,2016-05-02,,180.0,2016-03-18,ws,1
31155,0,112006070,2016-05-02,2018-04-02,3.0,180.0,2016-04-01,ws,1
38355,5,112006070,2018-04-02,2018-05-02,,180.0,2018-03-05,ws,1
47782,0,112006070,2018-05-02,2019-11-02,3.0,180.0,2018-04-01,ws,1
56212,0,112006070,2019-11-02,2020-04-02,3.0,180.0,2019-10-01,ws,1
67146,5,112006070,2020-04-02,2020-05-02,,180.0,2020-03-23,ws,1
71911,0,112006070,2020-05-02,2022-05-02,3.0,180.0,2020-04-01,ws,1
96267,0,112006070,2022-05-02,2024-07-02,3.0,180.0,2022-04-01,ws,1
114305,0,112006070,2024-07-02,2025-06-30,3.0,180.0,2024-06-01,ws,1
6646,0,112006270,2010-01-01,2012-05-02,3.0,38.0,2012-04-01,bdm,0
6646,0,112006270,2012-05-02,2014-05-02,3.0,38.0,2012-04-01,ws,1
17959,0,112006270,2014-05-02,2015-01-02,3.0,38.0,2014-04-01,ws,1
17686,5,112006270,2015-01-02,2016-05-02,,38.0,2014-12-12,ws,1
31156,0,112006270,2016-05-02,2018-04-02,3.0,38.0,2016-04-01,ws,1
38356,5,112006270,2018-04-02,2018-05-02,,38.0,2018-03-05,ws,1
47783,0,112006270,2018-05-02,2019-11-02,3.0,38.0,2018-04-01,ws,1
56213,0,112006270,2019-11-02,2020-05-02,3.0,38.0,2019-10-01,ws,1
71912,0,112006270,2020-05-02,2022-05-02,3.0,38.0,2020-04-01,ws,1
96268,0,112006270,2022-05-02,2024-07-02,3.0,38.0,2022-04-01,ws,1
114306,0,112006270,2024-07-02,2025-06-30,3.0,38.0,2024-06-01,ws,1
6647,0,112006470,2010-01-01,2012-05-02,3.0,65.0,2012-04-01,bdm,0
6647,0,112006470,2012-05-02,2014-05-02,3.0,65.0,2012-04-01,ws,1
17960,0,112006470,2014-05-02,2015-01-02,3.0,65.0,2014-04-01,ws,1
17687,5,112006470,2015-01-02,2016-04-02,,65.0,2014-12-12,ws,1
24690,5,112006470,2016-04-02,2016-05-02,,65.0,2016-03-04,ws,1
31157,0,112006470,2016-05-02,2018-04-02,3.0,65.0,2016-04-01,ws,1
38357,5,112006470,2018-04-02,2018-05-02,,65.0,2018-03-05,ws,1
47784,0,112006470,2018-05-02,2019-11-02,3.0,65.0,2018-04-01,ws,1
56214,0,112006470,2019-11-02,2020-05-02,3.0,65.0,2019-10-01,ws,1
71913,0,112006470,2020-05-02,2022-05-02,3.0,65.0,2020-04-01,ws,1
96269,0,112006470,2022-05-02,2024-07-02,3.0,65.0,2022-04-01,ws,1
114307,0,112006470,2024-07-02,2025-06-30,3.0,65.0,2024-06-01,ws,1
6648,0,112006570,2010-01-01,2012-05-02,3.0,190.0,2012-04-01,bdm,0
6648,0,112006570,2012-05-02,2014-05-02,3.0,190.0,2012-04-01,ws,1
17961,0,112006570,2014-05-02,2015-01-02,3.0,190.0,2014-04-01,ws,1
17688,5,112006570,2015-01-02,2016-04-02,,190.0,2014-12-12,ws,1
24691,5,112006570,2016-04-02,2016-05-02,,190.0,2016-03-04,ws,1
31158,0,112006570,2016-05-02,2018-04-02,3.0,190.0,2016-04-01,ws,1
38358,5,112006570,2018-04-02,2018-05-02,,190.0,2018-03-05,ws,1
47785,0,112006570,2018-05-02,2019-11-02,3.0,190.0,2018-04-01,ws,1
56215,0,112006570,2019-11-02,2020-05-02,3.0,190.0,2019-10-01,ws,1
71914,0,112006570,2020-05-02,2022-05-02,3.0,190.0,2020-04-01,ws,1
96270,0,112006570,2022-05-02,2024-07-02,3.0,190.0,2022-04-01,ws,1
114308,0,112006570,2024-07-02,2025-06-30,3.0,190.0,2024-06-01,ws,1
6649,0,112006670,2010-01-01,2012-05-02,3.0,420.0,2012-04-01,bdm,0
6649,0,112006670,2012-05-02,2014-05-02,3.0,420.0,2012-04-01,ws,1
17962,0,112006670,2014-05-02,2015-01-02,3.0,420.0,2014-04-01,ws,1
17689,5,112006670,2015-01-02,2016-04-02,,420.0,2014-12-12,ws,1
24692,5,112006670,2016-04-02,2016-05-02,,420.0,2016-03-04,ws,1
31159,0,112006670,2016-05-02,2018-04-02,3.0,420.0,2016-04-01,ws,1
38359,5,112006670,2018-04-02,2018-05-02,,420.0,2018-03-05,ws,1
47786,0,112006670,2018-05-02,2019-11-02,3.0,420.0,2018-04-01,ws,1
56216,0,112006670,2019-11-02,2020-05-02,3.0,420.0,2019-10-01,ws,1
71915,0,112006670,2020-05-02,2022-05-02,3.0,420.0,2020-04-01,ws,1
96271,0,112006670,2022-05-02,2024-07-02,3.0,420.0,2022-04-01,ws,1
114309,0,112006670,2024-07-02,2025-06-30,3.0,420.0,2024-06-01,ws,1
6650,0,112006770,2010-01-01,2012-05-02,3.0,180.0,2012-04-01,bdm,0
6650,0,112006770,2012-05-02,2014-05-02,3.0,180.0,2012-04-01,ws,1
17963,0,112006770,2014-05-02,2015-01-02,3.0,180.0,2014-04-01,ws,1
17690,5,112006770,2015-01-02,2016-04-02,,180.0,2014-12-12,ws,1
24693,5,112006770,2016-04-02,2016-05-02,,180.0,2016-03-04,ws,1
31160,0,112006770,2016-05-02,2018-04-02,3.0,180.0,2016-04-01,ws,1
38360,5,112006770,2018-04-02,2018-05-02,,180.0,2018-03-05,ws,1
47787,0,112006770,2018-05-02,2019-11-02,3.0,180.0,2018-04-01,ws,1
56217,0,112006770,2019-11-02,2020-05-02,3.0,180.0,2019-10-01,ws,1
71916,0,112006770,2020-05-02,2022-05-02,3.0,180.0,2020-04-01,ws,1
96272,0,112006770,2022-05-02,2024-07-02,3.0,180.0,2022-04-01,ws,1
114310,0,112006770,2024-07-02,2025-06-30,3.0,180.0,2024-06-01,ws,1
6651,0,112007410,2010-01-01,2012-05-02,3.0,69.0,2012-04-01,bdm,0
6651,0,112007410,2012-05-02,2014-04-02,3.0,69.0,2012-04-01,ws,1
13402,5,112007410,2014-04-02,2014-05-02,,72.0,2014-03-05,ws,1
17964,0,112007410,2014-05-02,2015-01-02,3.0,72.0,2014-04-01,ws,1
17691,5,112007410,2015-01-02,2016-05-02,,72.0,2014-12-12,ws,1
31161,0,112007410,2016-05-02,2018-04-02,3.0,72.0,2016-04-01,ws,1
38361,5,112007410,2018-04-02,2018-05-02,,72.0,2018-03-05,ws,1
47788,0,112007410,2018-05-02,2019-09-02,3.0,72.0,2018-04-01,ws,1
55308,5,112007410,2019-09-02,2019-11-02,,73.0,2019-08-19,ws,1
56218,0,112007410,2019-11-02,2020-05-02,3.0,73.0,2019-10-01,ws,1
71917,0,112007410,2020-05-02,2022-05-02,3.0,73.0,2020-04-01,ws,1
96273,0,112007410,2022-05-02,2024-04-02,3.0,73.0,2022-04-01,ws,1
110713,5,112007410,2024-04-02,2024-07-02,,73.0,2024-03-29,ws,1
114311,0,112007410,2024-07-02,2025-06-30,3.0,75.0,2024-06-01,ws,1
6652,0,112007950,2010-01-01,2012-05-02,3.0,69.0,2012-04-01,bdm,0
6652,0,112007950,2012-05-02,2014-04-02,3.0,69.0,2012-04-01,ws,1
13403,5,112007950,2014-04-02,2014-05-02,,72.0,2014-03-05,ws,1
17965,0,112007950,2014-05-02,2015-01-02,3.0,72.0,2014-04-01,ws,1
17692,5,112007950,2015-01-02,2016-05-02,,72.0,2014-12-12,ws,1
31162,0,112007950,2016-05-02,2018-04-02,3.0,72.0,2016-04-01,ws,1
38362,5,112007950,2018-04-02,2018-05-02,,72.0,2018-03-05,ws,1
47789,0,112007950,2018-05-02,2019-09-02,3.0,72.0,2018-04-01,ws,1
55309,5,112007950,2019-09-02,2019-11-02,,73.0,2019-08-19,ws,1
56219,0,112007950,2019-11-02,2020-05-02,3.0,73.0,2019-10-01,ws,1
71918,0,112007950,2020-05-02,2022-05-02,3.0,73.0,2020-04-01,ws,1
96274,0,112007950,2022-05-02,2024-04-02,3.0,73.0,2022-04-01,ws,1
110714,5,112007950,2024-04-02,2024-07-02,,73.0,2024-03-29,ws,1
114312,0,112007950,2024-07-02,2025-06-30,3.0,75.0,2024-06-01,ws,1
6653,0,112008350,2010-01-01,2012-05-02,3.0,69.0,2012-04-01,bdm,0
6653,0,112008350,2012-05-02,2014-04-02,3.0,69.0,2012-04-01,ws,1
13404,5,112008350,2014-04-02,2014-05-02,,72.0,2014-03-05,ws,1
17966,0,112008350,2014-05-02,2015-01-02,3.0,72.0,2014-04-01,ws,1
17693,5,112008350,2015-01-02,2016-05-02,,72.0,2014-12-12,ws,1
31163,0,112008350,2016-05-02,2018-04-02,3.0,72.0,2016-04-01,ws,1
38363,5,112008350,2018-04-02,2018-05-02,,72.0,2018-03-05,ws,1
47790,0,112008350,2018-05-02,2019-09-02,3.0,72.0,2018-04-01,ws,1
55310,5,112008350,2019-09-02,2019-11-02,,73.0,2019-08-19,ws,1
56220,0,112008350,2019-11-02,2020-05-02,3.0,73.0,2019-10-01,ws,1
71919,0,112008350,2020-05-02,2022-05-02,3.0,73.0,2020-04-01,ws,1
96275,0,112008350,2022-05-02,2024-04-02,3.0,73.0,2022-04-01,ws,1
110715,5,112008350,2024-04-02,2024-07-02,,73.0,2024-03-29,ws,1
114313,0,112008350,2024-07-02,2025-06-30,3.0,75.0,2024-06-01,ws,1
6654,0,112008850,2010-01-01,2012-05-02,3.0,69.0,2012-04-01,bdm,0
6654,0,112008850,2012-05-02,2012-06-02,3.0,69.0,2012-04-01,ws,1
5541,5,112008850,2012-06-02,2014-04-02,,69.0,2012-05-11,ws,1
13405,5,112008850,2014-04-02,2014-05-02,,72.0,2014-03-05,ws,1
17967,0,112008850,2014-05-02,2015-01-02,3.0,72.0,2014-04-01,ws,1
17694,5,112008850,2015-01-02,2016-05-02,,72.0,2014-12-12,ws,1
31164,0,112008850,2016-05-02,2018-04-02,3.0,72.0,2016-04-01,ws,1
38364,5,112008850,2018-04-02,2018-05-02,,72.0,2018-03-05,ws,1
47791,0,112008850,2018-05-02,2019-09-02,3.0,72.0,2018-04-01,ws,1
55311,5,112008850,2019-09-02,2019-11-02,,73.0,2019-08-19,ws,1
56221,0,112008850,2019-11-02,2020-05-02,3.0,73.0,2019-10-01,ws,1
71920,0,112008850,2020-05-02,2022-05-02,3.0,73.0,2020-04-01,ws,1
96276,0,112008850,2022-05-02,2024-04-02,3.0,73.0,2022-04-01,ws,1
110716,5,112008850,2024-04-02,2024-07-02,,73.0,2024-03-29,ws,1
114314,0,112008850,2024-07-02,2025-06-30,3.0,75.0,2024-06-01,ws,1
6655,0,112011010,2010-01-01,2012-05-02,3.0,52.0,2012-04-01,bdm,0
6655,0,112011010,2012-05-02,2014-05-02,3.0,52.0,2012-04-01,ws,1
17968,0,112011010,2014-05-02,2015-01-02,3.0,52.0,2014-04-01,ws,1
17695,5,112011010,2015-01-02,2016-05-02,,52.0,2014-12-12,ws,1
31165,0,112011010,2016-05-02,2018-05-02,3.0,52.0,2016-04-01,ws,1
47792,0,112011010,2018-05-02,2019-11-02,3.0,52.0,2018-04-01,ws,1
56222,0,112011010,2019-11-02,2020-05-02,3.0,52.0,2019-10-01,ws,1
71921,0,112011010,2020-05-02,2022-05-02,3.0,52.0,2020-04-01,ws,1
96277,0,112011010,2022-05-02,2024-07-02,3.0,52.0,2022-04-01,ws,1
114315,0,112011010,2024-07-02,2025-06-30,3.0,52.0,2024-06-01,ws,1
6656,0,112011310,2010-01-01,2012-05-02,3.0,70.0,2012-04-01,bdm,0
6656,0,112011310,2012-05-02,2014-04-02,3.0,70.0,2012-04-01,ws,1
13406,5,112011310,2014-04-02,2014-05-02,,73.0,2014-03-05,ws,1
17969,0,112011310,2014-05-02,2016-05-02,3.0,73.0,2014-04-01,ws,1
31166,0,112011310,2016-05-02,2018-05-02,3.0,73.0,2016-04-01,ws,1
47793,0,112011310,2018-05-02,2019-09-02,3.0,73.0,2018-04-01,ws,1
55312,5,112011310,2019-09-02,2019-11-02,,74.0,2019-08-19,ws,1
56223,0,112011310,2019-11-02,2020-05-02,3.0,74.0,2019-10-01,ws,1
71922,0,112011310,2020-05-02,2022-05-02,3.0,74.0,2020-04-01,ws,1
96278,0,112011310,2022-05-02,2024-04-02,3.0,74.0,2022-04-01,ws,1
110717,5,112011310,2024-04-02,2024-07-02,,74.0,2024-03-29,ws,1
114316,0,112011310,2024-07-02,2025-06-30,3.0,76.0,2024-06-01,ws,1
6657,0,112011710,2010-01-01,2012-05-02,3.0,70.0,2012-04-01,bdm,0
6657,0,112011710,2012-05-02,2014-04-02,3.0,70.0,2012-04-01,ws,1
13407,5,112011710,2014-04-02,2014-05-02,,73.0,2014-03-05,ws,1
17970,0,112011710,2014-05-02,2016-05-02,3.0,73.0,2014-04-01,ws,1
31167,0,112011710,2016-05-02,2018-05-02,3.0,73.0,2016-04-01,ws,1
47794,0,112011710,2018-05-02,2019-09-02,3.0,73.0,2018-04-01,ws,1
55313,5,112011710,2019-09-02,2019-11-02,,74.0,2019-08-19,ws,1
56224,0,112011710,2019-11-02,2020-05-02,3.0,74.0,2019-10-01,ws,1
71923,0,112011710,2020-05-02,2022-05-02,3.0,74.0,2020-04-01,ws,1
96279,0,112011710,2022-05-02,2024-04-02,3.0,74.0,2022-04-01,ws,1
110718,5,112011710,2024-04-02,2024-07-02,,74.0,2024-03-29,ws,1
114317,0,112011710,2024-07-02,2025-06-30,3.0,76.0,2024-06-01,ws,1
6658,0,112014170,2010-01-01,2012-05-02,3.0,135.0,2012-04-01,bdm,0
6658,0,112014170,2012-05-02,2014-05-02,3.0,135.0,2012-04-01,ws,1
17971,0,112014170,2014-05-02,2015-01-02,3.0,135.0,2014-04-01,ws,1
17696,5,112014170,2015-01-02,2016-04-02,,135.0,2014-12-12,ws,1
24694,5,112014170,2016-04-02,2016-05-02,,135.0,2016-03-04,ws,1
31168,0,112014170,2016-05-02,2018-04-02,3.0,135.0,2016-04-01,ws,1
38365,5,112014170,2018-04-02,2018-05-02,,135.0,2018-03-05,ws,1
47795,0,112014170,2018-05-02,2019-11-02,3.0,135.0,2018-04-01,ws,1
56225,0,112014170,2019-11-02,2020-05-02,3.0,135.0,2019-10-01,ws,1
71924,0,112014170,2020-05-02,2022-05-02,3.0,135.0,2020-04-01,ws,1
96280,0,112014170,2022-05-02,2024-07-02,3.0,135.0,2022-04-01,ws,1
114318,0,112014170,2024-07-02,2025-06-30,3.0,135.0,2024-06-01,ws,1
6659,0,112014270,2010-01-01,2012-05-02,3.0,260.0,2012-04-01,bdm,0
6659,0,112014270,2012-05-02,2014-05-02,3.0,260.0,2012-04-01,ws,1
17972,0,112014270,2014-05-02,2015-01-02,3.0,260.0,2014-04-01,ws,1
17697,5,112014270,2015-01-02,2016-04-02,,260.0,2014-12-12,ws,1
24695,5,112014270,2016-04-02,2016-05-02,,260.0,2016-03-04,ws,1
31169,0,112014270,2016-05-02,2018-04-02,3.0,260.0,2016-04-01,ws,1
38366,5,112014270,2018-04-02,2018-05-02,,260.0,2018-03-05,ws,1
47796,0,112014270,2018-05-02,2019-11-02,3.0,260.0,2018-04-01,ws,1
56226,0,112014270,2019-11-02,2020-05-02,3.0,260.0,2019-10-01,ws,1
71925,0,112014270,2020-05-02,2022-05-02,3.0,260.0,2020-04-01,ws,1
96281,0,112014270,2022-05-02,2024-07-02,3.0,260.0,2022-04-01,ws,1
114319,0,112014270,2024-07-02,2025-06-30,3.0,260.0,2024-06-01,ws,1
6660,0,112014370,2010-01-01,2012-05-02,3.0,590.0,2012-04-01,bdm,0
6660,0,112014370,2012-05-02,2014-05-02,3.0,590.0,2012-04-01,ws,1
17973,0,112014370,2014-05-02,2015-01-02,3.0,590.0,2014-04-01,ws,1
17698,5,112014370,2015-01-02,2016-04-02,,590.0,2014-12-12,ws,1
24696,5,112014370,2016-04-02,2016-05-02,,590.0,2016-03-04,ws,1
31170,0,112014370,2016-05-02,2018-04-02,3.0,590.0,2016-04-01,ws,1
38367,5,112014370,2018-04-02,2018-05-02,,590.0,2018-03-05,ws,1
47797,0,112014370,2018-05-02,2019-11-02,3.0,590.0,2018-04-01,ws,1
56227,0,112014370,2019-11-02,2020-05-02,3.0,590.0,2019-10-01,ws,1
71926,0,112014370,2020-05-02,2022-05-02,3.0,590.0,2020-04-01,ws,1
96282,0,112014370,2022-05-02,2024-07-02,3.0,590.0,2022-04-01,ws,1
114320,0,112014370,2024-07-02,2025-06-30,3.0,590.0,2024-06-01,ws,1
6661,0,112014470,2010-01-01,2012-05-02,3.0,135.0,2012-04-01,bdm,0
6661,0,112014470,2012-05-02,2014-05-02,3.0,135.0,2012-04-01,ws,1
17974,0,112014470,2014-05-02,2015-01-02,3.0,135.0,2014-04-01,ws,1
17699,5,112014470,2015-01-02,2016-04-02,,135.0,2014-12-12,ws,1
24697,5,112014470,2016-04-02,2016-05-02,,135.0,2016-03-04,ws,1
31171,0,112014470,2016-05-02,2018-04-02,3.0,135.0,2016-04-01,ws,1
38368,5,112014470,2018-04-02,2018-05-02,,135.0,2018-03-05,ws,1
47798,0,112014470,2018-05-02,2019-11-02,3.0,135.0,2018-04-01,ws,1
56228,0,112014470,2019-11-02,2020-05-02,3.0,135.0,2019-10-01,ws,1
71927,0,112014470,2020-05-02,2022-05-02,3.0,135.0,2020-04-01,ws,1
96283,0,112014470,2022-05-02,2024-07-02,3.0,135.0,2022-04-01,ws,1
