,c0,c2,c4,c9,c10,c13,c14,c15,c16,c31,c89,c90,c91,c92,c93,c94,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
117240,0,150168110,胃全摘術（悪性腫瘍手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,657,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25567,9,150168450,副腎腫瘍摘出術（皮質腫瘍）（脾摘出術を併施）,,3.0,,,,,,2,10,755,0,1,2,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117241,0,150169950,胆嚢悪性腫瘍手術（胆嚢に限局するもの（リンパ節郭清を含む））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,675,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25569,9,150170050,胆管悪性腫瘍手術,,3.0,,,,,,2,10,677,0,0,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117242,0,150170110,食道下部迷走神経切除術（幹迷切）（単独）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,659,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117243,0,150170210,食道下部迷走神経切除術（幹迷切）（ドレナージを併施）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,659,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117244,0,150170310,食道下部迷走神経切除術（幹迷切）（胃切除術を併施）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,659,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25570,9,150170450,迷走神経切断術と幽門形成術（十二指腸潰瘍）,,3.0,,,,,,2,10,659,0,3,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
25571,9,150170550,迷走神経切断術、幽門形成術及び胃瘻造設術（十二指腸潰瘍）,,3.0,,,,,,2,10,659,0,3,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117245,0,150170610,食道下部迷走神経選択的切除術（単独）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,660,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117246,0,150170710,食道下部迷走神経選択的切除術（ドレナージを併施）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,660,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117247,0,150170810,食道下部迷走神経選択的切除術（胃切除術を併施）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,660,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117248,0,150171210,胃冠状静脈結紮及び切除術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,661,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117249,0,150171310,胃腸吻合術（ブラウン吻合を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,662,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117250,0,150171510,十二指腸空腸吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,663,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117251,0,150171610,胃瘻造設術（経皮的内視鏡下胃瘻造設術、腹腔鏡下胃瘻造設術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,664,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
40216,9,150171710,胃瘻閉鎖術,,3.0,,,,,,2,10,665,0,0,0,2018-03-31,2018-04-01,2018-04-02,s_20180305.csv,1.0
117252,0,150171810,幽門形成術（粘膜外幽門筋切開術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,666,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117253,0,150171910,噴門形成術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,667,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117254,0,150172010,胃横断術（静脈瘤手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,668,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117255,0,150172110,胆管切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,669,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117256,0,150172210,胆嚢切開結石摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,670,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117257,0,150172310,胆管切開結石摘出術（チューブ挿入を含む）（胆嚢摘出を含まない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,671,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117258,0,150172410,胆嚢摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,672,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117259,0,150173110,胆管形成手術（胆管切除術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,673,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117260,0,150173210,総胆管拡張症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,674,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117261,0,150173710,胆嚢胃（腸）吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,679,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117262,0,150173910,総胆管胃（腸）吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,680,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117263,0,150174110,胆嚢外瘻造設術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,681,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117264,0,150174210,胆管外瘻造設術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,682,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117265,0,150174310,胆管外瘻造設術（経皮経肝）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,682,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117266,0,150174550,経皮的胆管ドレナージ術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,682,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117267,0,150174810,先天性胆道閉鎖症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,684,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117268,0,150174910,内視鏡的胆道結石除去術（胆道砕石術を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,685,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117269,0,150175310,内視鏡的胆道拡張術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,686,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117270,0,150175410,内視鏡的乳頭切開術（乳頭括約筋切開のみ）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,687,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117271,0,150175610,肝縫合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,690,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117272,0,150175710,肝膿瘍切開術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,691,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117273,0,150175810,肝膿瘍切開術（開胸）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,691,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117274,0,150175910,肝嚢胞切開又は縫縮術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,692,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117275,0,150176110,肝内結石摘出術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,693,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117276,0,150176210,肝嚢胞、肝膿瘍摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,694,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117277,0,150177210,肝内胆管（肝管）胃（腸）吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,696,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117278,0,150177310,肝内胆管外瘻造設術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,697,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117279,0,150177410,肝内胆管外瘻造設術（経皮経肝）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,697,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117280,0,150177810,膵結石手術（膵切開）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,699,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117281,0,150177910,膵結石手術（経十二指腸乳頭）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,699,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117282,0,150178110,膵体尾部腫瘍切除術（膵尾部切除術）（脾同時切除）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,702,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117283,0,150178210,膵体尾部腫瘍切除術（リンパ節・神経叢郭清等を伴う腫瘍切除術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,702,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117284,0,150178410,膵頭部腫瘍切除術（膵頭十二指腸切除術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,703,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117285,0,150178710,膵全摘術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,704,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
64465,9,150179010,膵嚢胞胃（腸）吻合術,,3.0,,,,,,2,10,705,0,0,0,2020-03-31,2020-04-01,2020-04-02,s_20200305.csv,1.0
117286,0,150179110,膵管空腸吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,706,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117287,0,150179210,膵嚢胞外瘻造設術（内視鏡）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,707,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117288,0,150179310,膵嚢胞外瘻造設術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,707,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117289,0,150179410,膵管外瘻造設術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,708,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117290,0,150179550,膵管誘導手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,708,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117291,0,150179610,膵瘻閉鎖術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,709,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117292,0,150179710,脾縫合術（部分切除を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,710,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117293,0,150179810,脾摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,711,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117294,0,150180010,破裂腸管縫合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,712,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117295,0,150180110,腸切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,713,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117296,0,150180210,腸管癒着症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,714,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117297,0,150180350,腸閉塞症手術（腸管癒着症手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,714,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117298,0,150180450,腸閉塞症手術（腸重積症整復術）（非観血的）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,715,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117299,0,150180550,腸閉塞症手術（腸重積症整復術）（観血的）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,715,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117300,0,150180650,腸閉塞症手術（小腸切除術）（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,716,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117301,0,150180750,腸閉塞症手術（結腸切除術）（小範囲切除）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117302,0,150180850,腸閉塞症手術（結腸切除術）（結腸半側切除）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117303,0,150180950,腸閉塞症手術（結腸切除術）（全切除、亜全切除又は悪性腫瘍手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117304,0,150181010,腸重積症整復術（非観血的）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,715,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117305,0,150181110,腸重積症整復術（観血的）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,715,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117306,0,150181210,小腸切除術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,716,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117307,0,150181310,小腸腫瘍、小腸憩室摘出術（メッケル憩室炎手術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,717,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117308,0,150181610,虫垂切除術（虫垂周囲膿瘍を伴わないもの）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,718,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117309,0,150181710,結腸切除術（小範囲切除）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117310,0,150181810,結腸切除術（結腸半側切除）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117311,0,150181910,結腸切除術（全切除、亜全切除又は悪性腫瘍手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117312,0,150182150,ピックレル氏手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,719,4,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117313,0,150183110,結腸腫瘍摘出術（回盲部腫瘍摘出術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,720,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117314,0,150183410,内視鏡的大腸ポリープ・粘膜切除術（長径２ｃｍ以上）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,721,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117315,0,150183510,結腸ポリープ切除術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,720,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25587,9,150183650,内視鏡的大腸ポリープ切除術（長径２ｃｍ未満）,,3.0,,,,,,2,10,721,2,1,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117316,0,150184110,腸吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,724,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117317,0,150184310,腸瘻造設術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,725,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117318,0,150184410,虫垂瘻造設術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,725,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117319,0,150184510,人工肛門造設術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,726,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117320,0,150184610,腹壁外腸管前置術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,727,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117321,0,150184710,腸狭窄部切開縫合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,728,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117322,0,150184810,腸閉鎖症手術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,729,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117323,0,150184910,腸閉鎖症手術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,729,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117324,0,150185210,小腸瘻閉鎖術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,730,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117325,0,150185310,小腸瘻閉鎖術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,730,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117326,0,150185410,結腸瘻閉鎖術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,731,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117327,0,150185510,結腸瘻閉鎖術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,731,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117328,0,150185610,人工肛門閉鎖術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,732,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
64481,9,150185710,人工肛門閉鎖術（腸管切除を伴う）,,3.0,,,,,,2,10,732,0,2,0,2020-03-31,2020-04-01,2020-04-02,s_20200305.csv,1.0
117329,0,150185810,盲腸縫縮術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,733,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117330,0,150185910,腸回転異常症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,734,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117331,0,150186010,先天性巨大結腸症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,735,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117332,0,150186110,人工肛門形成術（開腹を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,736,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117333,0,150186210,人工肛門形成術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,736,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25588,9,150186350,人工肛門拡張又は整形（開腹を伴う）,,3.0,,,,,,2,10,736,0,1,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
25589,9,150186450,人工肛門拡張又は整形（その他）,,3.0,,,,,,2,10,736,0,2,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117334,0,150186510,直腸周囲膿瘍切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,737,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117335,0,150186610,直腸異物除去術（経肛門）（内視鏡）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,738,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117336,0,150186710,直腸異物除去術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,738,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117337,0,150186810,直腸腫瘍摘出術（ポリープ摘出を含む）（経肛門）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,739,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117338,0,150186910,直腸腫瘍摘出術（ポリープ摘出を含む）（経括約筋）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,739,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117339,0,150187010,直腸腫瘍摘出術（ポリープ摘出を含む）（経腹及び経肛）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,739,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117340,0,150187110,直腸切除・切断術（切除術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,740,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117341,0,150187210,直腸切除・切断術（切断術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,740,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117342,0,150187510,直腸狭窄形成手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,741,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25590,9,150187610,直腸脱手術（経会陰）,,3.0,,,,,,2,10,742,0,1,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117343,0,150187710,直腸脱手術（直腸挙上固定）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,742,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117344,0,150187810,直腸脱手術（骨盤底形成）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,742,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117345,0,150187910,直腸脱手術（腹会陰（腸切除を含む））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,742,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117346,0,150188150,子宮脱手術及び卵管結紮術併施,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,742,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117347,0,150188210,痔核手術（脱肛を含む）（硬化療法）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117348,0,150188310,痔核手術（脱肛を含む）（結紮術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117349,0,150188410,痔核手術（脱肛を含む）（焼灼術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117350,0,150188510,痔核手術（脱肛を含む）（血栓摘出術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117351,0,150188610,痔核手術（脱肛を含む）（根治手術（硬化療法を伴わない））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117352,0,150188750,肛門括約筋切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25591,9,150188850,脱肛根治手術,,3.0,,,,,,2,10,743,3,0,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117353,0,150188950,モルガニー氏洞及び肛門管切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,5,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117354,0,150189050,肛門部皮膚剥離切除術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,6,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25592,9,150189350,ミリガン・モーガン手術,,3.0,,,,,,2,10,743,0,4,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
25593,9,150189450,ホワイトヘッド手術,,3.0,,,,,,2,10,743,0,4,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117355,0,150189550,痔核手術後狭窄拡張手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,743,4,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117356,0,150189610,裂肛根治手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,744,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117357,0,150189710,肛門潰瘍根治手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,744,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117358,0,150189810,肛門周囲膿瘍切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,745,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117359,0,150189910,痔瘻根治手術（単純）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,746,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117360,0,150190010,痔瘻根治手術（複雑）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,746,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117361,0,150190150,高位直腸瘻手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,746,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
