,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
6372,0,710010075,2016-05-02,2018-05-02,1.0,144.0,2016-04-01,ws,1
9000,0,710010075,2018-05-02,2019-11-02,1.0,144.0,2018-04-01,ws,1
11510,0,710010075,2019-11-02,2020-05-02,1.0,147.0,2019-10-01,ws,1
14143,0,710010075,2020-05-02,2022-05-02,1.0,147.0,2020-04-01,ws,1
20809,0,710010075,2022-05-02,2024-07-02,1.0,147.0,2022-04-01,ws,1
24893,0,710010075,2024-07-02,2025-06-30,1.0,147.0,2024-06-01,ws,1
134,5,710010076,2010-01-01,2012-05-02,1.0,21700.0,2012-04-01,bdm,0
1332,0,710010076,2012-05-02,2014-05-02,1.0,21700.0,2012-04-01,ws,1
3789,0,710010076,2014-05-02,2016-05-02,1.0,22100.0,2014-04-01,ws,1
6373,0,710010076,2016-05-02,2018-05-02,1.0,22100.0,2016-04-01,ws,1
9001,0,710010076,2018-05-02,2019-11-02,1.0,21700.0,2018-04-01,ws,1
11511,0,710010076,2019-11-02,2020-05-02,1.0,21700.0,2019-10-01,ws,1
14144,0,710010076,2020-05-02,2022-05-02,1.0,21700.0,2020-04-01,ws,1
20810,0,710010076,2022-05-02,2024-07-02,1.0,21700.0,2022-04-01,ws,1
24894,0,710010076,2024-07-02,2025-06-30,1.0,21700.0,2024-06-01,ws,1
135,0,710010077,2010-01-01,2012-05-02,1.0,19600.0,2012-04-01,bdm,0
1333,0,710010077,2012-05-02,2014-05-02,1.0,19600.0,2012-04-01,ws,1
2640,5,710010077,2014-05-02,2015-02-02,1.0,19800.0,2014-04-01,ws,1
2346,5,710010077,2015-02-02,2015-05-02,,19000.0,2015-01-01,ws,1
3790,0,710010077,2015-05-02,2016-05-02,1.0,18300.0,2015-04-01,ws,1
6374,0,710010077,2016-05-02,2018-05-02,1.0,17300.0,2016-04-01,ws,1
9002,0,710010077,2018-05-02,2019-11-02,1.0,16300.0,2018-04-01,ws,1
11512,0,710010077,2019-11-02,2020-05-02,1.0,16600.0,2019-10-01,ws,1
14145,0,710010077,2020-05-02,2022-05-02,1.0,16500.0,2020-04-01,ws,1
20811,0,710010077,2022-05-02,2024-07-02,1.0,16500.0,2022-04-01,ws,1
24895,0,710010077,2024-07-02,2025-06-30,1.0,15500.0,2024-06-01,ws,1
136,0,710010078,2010-01-01,2012-05-02,1.0,2220.0,2012-04-01,bdm,0
1334,0,710010078,2012-05-02,2014-05-02,1.0,2220.0,2012-04-01,ws,1
3791,0,710010078,2014-05-02,2016-05-02,1.0,2280.0,2014-04-01,ws,1
6375,0,710010078,2016-05-02,2018-05-02,1.0,2280.0,2016-04-01,ws,1
7637,9,710010078,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
137,0,710010079,2010-01-01,2012-05-02,1.0,6000.0,2012-04-01,bdm,0
1335,0,710010079,2012-05-02,2014-05-02,1.0,6000.0,2012-04-01,ws,1
3792,0,710010079,2014-05-02,2016-05-02,1.0,6170.0,2014-04-01,ws,1
6376,0,710010079,2016-05-02,2018-05-02,1.0,6170.0,2016-04-01,ws,1
9003,0,710010079,2018-05-02,2019-11-02,1.0,6170.0,2018-04-01,ws,1
11513,0,710010079,2019-11-02,2020-05-02,1.0,6280.0,2019-10-01,ws,1
14146,0,710010079,2020-05-02,2022-05-02,1.0,6280.0,2020-04-01,ws,1
20812,0,710010079,2022-05-02,2024-07-02,1.0,6280.0,2022-04-01,ws,1
24896,0,710010079,2024-07-02,2025-06-30,1.0,6280.0,2024-06-01,ws,1
138,5,710010080,2010-01-01,2012-05-02,1.0,865.0,2012-04-01,bdm,0
1336,0,710010080,2012-05-02,2014-05-02,1.0,865.0,2012-04-01,ws,1
3793,0,710010080,2014-05-02,2016-05-02,1.0,851.0,2014-04-01,ws,1
6377,0,710010080,2016-05-02,2018-05-02,1.0,839.0,2016-04-01,ws,1
9004,0,710010080,2018-05-02,2019-11-02,1.0,821.0,2018-04-01,ws,1
11514,0,710010080,2019-11-02,2020-05-02,1.0,828.0,2019-10-01,ws,1
14147,0,710010080,2020-05-02,2022-05-02,1.0,824.0,2020-04-01,ws,1
20813,0,710010080,2022-05-02,2024-07-02,1.0,824.0,2022-04-01,ws,1
24897,0,710010080,2024-07-02,2025-06-30,1.0,819.0,2024-06-01,ws,1
139,0,710010081,2010-01-01,2012-05-02,1.0,1240.0,2012-04-01,bdm,0
1337,0,710010081,2012-05-02,2014-05-02,1.0,1240.0,2012-04-01,ws,1
3794,0,710010081,2014-05-02,2016-05-02,1.0,1270.0,2014-04-01,ws,1
6378,0,710010081,2016-05-02,2018-05-02,1.0,1270.0,2016-04-01,ws,1
9005,0,710010081,2018-05-02,2019-11-02,1.0,1270.0,2018-04-01,ws,1
11515,0,710010081,2019-11-02,2020-05-02,1.0,1290.0,2019-10-01,ws,1
14148,0,710010081,2020-05-02,2022-05-02,1.0,1280.0,2020-04-01,ws,1
20814,0,710010081,2022-05-02,2024-07-02,1.0,1280.0,2022-04-01,ws,1
24898,0,710010081,2024-07-02,2025-06-30,1.0,1280.0,2024-06-01,ws,1
140,5,710010082,2010-01-01,2012-05-02,1.0,410000.0,2012-04-01,bdm,0
140,5,710010082,2012-05-02,2012-11-02,1.0,410000.0,2012-04-01,ws,1
1035,5,710010082,2012-11-02,2013-02-02,,410000.0,2012-10-01,ws,1
1046,5,710010082,2013-02-02,2013-05-02,,391000.0,2013-01-01,ws,1
1338,0,710010082,2013-05-02,2014-05-02,1.0,371000.0,2013-04-01,ws,1
2645,5,710010082,2014-05-02,2015-02-02,1.0,364000.0,2014-04-01,ws,1
2347,5,710010082,2015-02-02,2015-05-02,,328000.0,2015-01-01,ws,1
3795,0,710010082,2015-05-02,2016-05-02,1.0,292000.0,2015-04-01,ws,1
6379,0,710010082,2016-05-02,2018-05-02,1.0,292000.0,2016-04-01,ws,1
9006,0,710010082,2018-05-02,2019-11-02,1.0,292000.0,2018-04-01,ws,1
11516,0,710010082,2019-11-02,2020-05-02,1.0,293000.0,2019-10-01,ws,1
14149,0,710010082,2020-05-02,2022-05-02,1.0,293000.0,2020-04-01,ws,1
20815,0,710010082,2022-05-02,2024-07-02,1.0,293000.0,2022-04-01,ws,1
24899,0,710010082,2024-07-02,2025-06-30,1.0,293000.0,2024-06-01,ws,1
141,5,710010083,2010-01-01,2012-05-02,1.0,135000.0,2012-04-01,bdm,0
1339,0,710010083,2012-05-02,2014-05-02,1.0,135000.0,2012-04-01,ws,1
3796,0,710010083,2014-05-02,2016-05-02,1.0,128000.0,2014-04-01,ws,1
6380,0,710010083,2016-05-02,2018-05-02,1.0,119000.0,2016-04-01,ws,1
9007,0,710010083,2018-05-02,2019-11-02,1.0,110000.0,2018-04-01,ws,1
11517,0,710010083,2019-11-02,2020-05-02,1.0,105000.0,2019-10-01,ws,1
14150,0,710010083,2020-05-02,2022-05-02,1.0,102000.0,2020-04-01,ws,1
20816,0,710010083,2022-05-02,2024-07-02,1.0,95000.0,2022-04-01,ws,1
24900,0,710010083,2024-07-02,2025-06-30,1.0,95000.0,2024-06-01,ws,1
142,5,710010084,2010-01-01,2012-05-02,1.0,125000.0,2012-04-01,bdm,0
1340,0,710010084,2012-05-02,2014-05-02,1.0,125000.0,2012-04-01,ws,1
3797,0,710010084,2014-05-02,2016-05-02,1.0,124000.0,2014-04-01,ws,1
6381,0,710010084,2016-05-02,2018-05-02,1.0,124000.0,2016-04-01,ws,1
9008,0,710010084,2018-05-02,2019-11-02,1.0,119000.0,2018-04-01,ws,1
11518,0,710010084,2019-11-02,2020-05-02,1.0,116000.0,2019-10-01,ws,1
14151,0,710010084,2020-05-02,2022-05-02,1.0,116000.0,2020-04-01,ws,1
20817,0,710010084,2022-05-02,2024-07-02,1.0,115000.0,2022-04-01,ws,1
24901,0,710010084,2024-07-02,2025-06-30,1.0,115000.0,2024-06-01,ws,1
143,5,710010085,2010-01-01,2012-05-02,1.0,195000.0,2012-04-01,bdm,0
1341,0,710010085,2012-05-02,2014-05-02,1.0,195000.0,2012-04-01,ws,1
2648,5,710010085,2014-05-02,2015-02-02,1.0,197000.0,2014-04-01,ws,1
2348,5,710010085,2015-02-02,2015-05-02,,190000.0,2015-01-01,ws,1
3798,0,710010085,2015-05-02,2016-05-02,1.0,183000.0,2015-04-01,ws,1
6382,0,710010085,2016-05-02,2018-05-02,1.0,183000.0,2016-04-01,ws,1
9009,0,710010085,2018-05-02,2019-11-02,1.0,183000.0,2018-04-01,ws,1
11519,0,710010085,2019-11-02,2020-05-02,1.0,186000.0,2019-10-01,ws,1
14152,0,710010085,2020-05-02,2022-05-02,1.0,186000.0,2020-04-01,ws,1
20818,0,710010085,2022-05-02,2024-07-02,1.0,186000.0,2022-04-01,ws,1
24902,0,710010085,2024-07-02,2025-06-30,1.0,186000.0,2024-06-01,ws,1
144,5,710010086,2010-01-01,2012-05-02,1.0,274000.0,2012-04-01,bdm,0
144,5,710010086,2012-05-02,2013-02-02,1.0,274000.0,2012-04-01,ws,1
1047,5,710010086,2013-02-02,2013-05-02,,263000.0,2013-01-01,ws,1
1342,0,710010086,2013-05-02,2014-05-02,1.0,252000.0,2013-04-01,ws,1
2649,5,710010086,2014-05-02,2015-02-02,1.0,246000.0,2014-04-01,ws,1
2349,5,710010086,2015-02-02,2015-05-02,,221000.0,2015-01-01,ws,1
3799,0,710010086,2015-05-02,2016-05-02,1.0,195000.0,2015-04-01,ws,1
6383,0,710010086,2016-05-02,2018-05-02,1.0,195000.0,2016-04-01,ws,1
7645,5,710010086,2018-05-02,2019-02-02,1.0,194000.0,2018-04-01,ws,1
8840,5,710010086,2019-02-02,2019-05-02,,191000.0,2019-01-01,ws,1
9010,0,710010086,2019-05-02,2019-11-02,1.0,189000.0,2019-04-01,ws,1
11520,0,710010086,2019-11-02,2020-05-02,1.0,193000.0,2019-10-01,ws,1
12770,5,710010086,2020-05-02,2020-10-02,1.0,172000.0,2020-04-01,ws,1
14153,0,710010086,2020-10-02,2022-05-02,1.0,172000.0,2020-09-01,ws,1
20819,0,710010086,2022-05-02,2024-07-02,1.0,160000.0,2022-04-01,ws,1
24903,0,710010086,2024-07-02,2025-06-30,1.0,160000.0,2024-06-01,ws,1
145,0,710010087,2010-01-01,2012-05-02,1.0,11.0,2012-04-01,bdm,0
1343,0,710010087,2012-05-02,2014-05-02,1.0,11.0,2012-04-01,ws,1
3800,0,710010087,2014-05-02,2016-05-02,1.0,11.0,2014-04-01,ws,1
6384,0,710010087,2016-05-02,2018-05-02,1.0,11.0,2016-04-01,ws,1
9011,0,710010087,2018-05-02,2019-11-02,1.0,11.0,2018-04-01,ws,1
11521,0,710010087,2019-11-02,2020-05-02,1.0,11.0,2019-10-01,ws,1
14154,0,710010087,2020-05-02,2022-05-02,1.0,11.0,2020-04-01,ws,1
20820,0,710010087,2022-05-02,2024-07-02,1.0,11.0,2022-04-01,ws,1
24904,0,710010087,2024-07-02,2025-06-30,1.0,11.0,2024-06-01,ws,1
146,0,710010088,2010-01-01,2012-05-02,1.0,1930.0,2012-04-01,bdm,0
1344,0,710010088,2012-05-02,2014-05-02,1.0,1930.0,2012-04-01,ws,1
3801,0,710010088,2014-05-02,2016-05-02,1.0,1880.0,2014-04-01,ws,1
6385,0,710010088,2016-05-02,2018-05-02,1.0,1490.0,2016-04-01,ws,1
9012,0,710010088,2018-05-02,2019-11-02,1.0,1490.0,2018-04-01,ws,1
11522,0,710010088,2019-11-02,2020-05-02,1.0,1520.0,2019-10-01,ws,1
14155,0,710010088,2020-05-02,2022-05-02,1.0,1520.0,2020-04-01,ws,1
20821,0,710010088,2022-05-02,2024-07-02,1.0,1520.0,2022-04-01,ws,1
24905,0,710010088,2024-07-02,2025-06-30,1.0,1400.0,2024-06-01,ws,1
147,0,710010089,2010-01-01,2012-05-02,1.0,400.0,2012-04-01,bdm,0
1345,0,710010089,2012-05-02,2014-05-02,1.0,400.0,2012-04-01,ws,1
3802,0,710010089,2014-05-02,2016-05-02,1.0,411.0,2014-04-01,ws,1
6386,0,710010089,2016-05-02,2018-05-02,1.0,411.0,2016-04-01,ws,1
9013,0,710010089,2018-05-02,2019-11-02,1.0,411.0,2018-04-01,ws,1
11523,0,710010089,2019-11-02,2020-05-02,1.0,419.0,2019-10-01,ws,1
14156,0,710010089,2020-05-02,2022-05-02,1.0,419.0,2020-04-01,ws,1
20822,0,710010089,2022-05-02,2024-07-02,1.0,419.0,2022-04-01,ws,1
24906,0,710010089,2024-07-02,2025-06-30,1.0,419.0,2024-06-01,ws,1
148,0,710010090,2010-01-01,2012-05-02,1.0,400.0,2012-04-01,bdm,0
1346,0,710010090,2012-05-02,2014-05-02,1.0,400.0,2012-04-01,ws,1
3803,0,710010090,2014-05-02,2016-05-02,1.0,411.0,2014-04-01,ws,1
6387,0,710010090,2016-05-02,2018-05-02,1.0,406.0,2016-04-01,ws,1
9014,0,710010090,2018-05-02,2019-11-02,1.0,406.0,2018-04-01,ws,1
11524,0,710010090,2019-11-02,2020-05-02,1.0,414.0,2019-10-01,ws,1
14157,0,710010090,2020-05-02,2022-05-02,1.0,414.0,2020-04-01,ws,1
20823,0,710010090,2022-05-02,2024-07-02,1.0,414.0,2022-04-01,ws,1
24907,0,710010090,2024-07-02,2025-06-30,1.0,414.0,2024-06-01,ws,1
149,0,710010091,2010-01-01,2012-05-02,1.0,90.0,2012-04-01,bdm,0
1347,0,710010091,2012-05-02,2014-05-02,1.0,90.0,2012-04-01,ws,1
3804,0,710010091,2014-05-02,2016-05-02,1.0,92.0,2014-04-01,ws,1
6388,0,710010091,2016-05-02,2018-05-02,1.0,92.0,2016-04-01,ws,1
9015,0,710010091,2018-05-02,2019-11-02,1.0,92.0,2018-04-01,ws,1
11525,0,710010091,2019-11-02,2020-05-02,1.0,94.0,2019-10-01,ws,1
14158,0,710010091,2020-05-02,2022-05-02,1.0,94.0,2020-04-01,ws,1
20824,0,710010091,2022-05-02,2024-07-02,1.0,94.0,2022-04-01,ws,1
24908,0,710010091,2024-07-02,2025-06-30,1.0,94.0,2024-06-01,ws,1
150,0,710010092,2010-01-01,2012-05-02,1.0,140.0,2012-04-01,bdm,0
1348,0,710010092,2012-05-02,2014-05-02,1.0,140.0,2012-04-01,ws,1
3805,0,710010092,2014-05-02,2016-05-02,1.0,144.0,2014-04-01,ws,1
6389,0,710010092,2016-05-02,2018-05-02,1.0,144.0,2016-04-01,ws,1
9016,0,710010092,2018-05-02,2019-11-02,1.0,144.0,2018-04-01,ws,1
11526,0,710010092,2019-11-02,2020-05-02,1.0,147.0,2019-10-01,ws,1
14159,0,710010092,2020-05-02,2022-05-02,1.0,147.0,2020-04-01,ws,1
20825,0,710010092,2022-05-02,2024-07-02,1.0,147.0,2022-04-01,ws,1
24909,0,710010092,2024-07-02,2025-06-30,1.0,147.0,2024-06-01,ws,1
151,0,710010093,2010-01-01,2012-05-02,1.0,15.0,2012-04-01,bdm,0
1349,0,710010093,2012-05-02,2014-05-02,1.0,15.0,2012-04-01,ws,1
3806,0,710010093,2014-05-02,2016-05-02,1.0,15.0,2014-04-01,ws,1
6390,0,710010093,2016-05-02,2018-05-02,1.0,15.0,2016-04-01,ws,1
9017,0,710010093,2018-05-02,2019-11-02,1.0,17.0,2018-04-01,ws,1
11527,0,710010093,2019-11-02,2020-05-02,1.0,17.0,2019-10-01,ws,1
14160,0,710010093,2020-05-02,2022-05-02,1.0,17.0,2020-04-01,ws,1
20826,0,710010093,2022-05-02,2024-07-02,1.0,17.0,2022-04-01,ws,1
24910,0,710010093,2024-07-02,2025-06-30,1.0,17.0,2024-06-01,ws,1
152,0,710010094,2010-01-01,2012-05-02,1.0,17.0,2012-04-01,bdm,0
1350,0,710010094,2012-05-02,2014-05-02,1.0,17.0,2012-04-01,ws,1
3807,0,710010094,2014-05-02,2016-05-02,1.0,17.0,2014-04-01,ws,1
6391,0,710010094,2016-05-02,2018-05-02,1.0,17.0,2016-04-01,ws,1
7653,9,710010094,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
153,0,710010095,2010-01-01,2012-05-02,1.0,18.0,2012-04-01,bdm,0
1351,0,710010095,2012-05-02,2014-05-02,1.0,18.0,2012-04-01,ws,1
3808,0,710010095,2014-05-02,2016-05-02,1.0,18.0,2014-04-01,ws,1
6392,0,710010095,2016-05-02,2018-05-02,1.0,18.0,2016-04-01,ws,1
9018,0,710010095,2018-05-02,2019-11-02,1.0,18.0,2018-04-01,ws,1
11528,0,710010095,2019-11-02,2020-05-02,1.0,18.0,2019-10-01,ws,1
14161,0,710010095,2020-05-02,2022-05-02,1.0,18.0,2020-04-01,ws,1
20827,0,710010095,2022-05-02,2024-07-02,1.0,18.0,2022-04-01,ws,1
24911,0,710010095,2024-07-02,2025-06-30,1.0,18.0,2024-06-01,ws,1
154,5,710010096,2010-01-01,2012-05-02,1.0,3590.0,2012-04-01,bdm,0
1352,0,710010096,2012-05-02,2014-05-02,1.0,3590.0,2012-04-01,ws,1
3809,0,710010096,2014-05-02,2016-05-02,1.0,3550.0,2014-04-01,ws,1
6393,0,710010096,2016-05-02,2018-05-02,1.0,3420.0,2016-04-01,ws,1
9019,0,710010096,2018-05-02,2019-11-02,1.0,3210.0,2018-04-01,ws,1
11529,0,710010096,2019-11-02,2020-05-02,1.0,3180.0,2019-10-01,ws,1
14162,0,710010096,2020-05-02,2022-05-02,1.0,3150.0,2020-04-01,ws,1
20828,0,710010096,2022-05-02,2024-07-02,1.0,3090.0,2022-04-01,ws,1
24912,0,710010096,2024-07-02,2025-06-30,1.0,3080.0,2024-06-01,ws,1
155,5,710010097,2010-01-01,2012-05-02,1.0,87.0,2012-04-01,bdm,0
1353,0,710010097,2012-05-02,2014-05-02,1.0,87.0,2012-04-01,ws,1
3810,0,710010097,2014-05-02,2016-05-02,1.0,89.0,2014-04-01,ws,1
6394,0,710010097,2016-05-02,2018-05-02,1.0,89.0,2016-04-01,ws,1
9020,0,710010097,2018-05-02,2019-11-02,1.0,89.0,2018-04-01,ws,1
11530,0,710010097,2019-11-02,2020-05-02,1.0,91.0,2019-10-01,ws,1
12780,9,710010097,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
156,5,710010098,2010-01-01,2012-05-02,1.0,100.0,2012-04-01,bdm,0
1354,0,710010098,2012-05-02,2014-05-02,1.0,100.0,2012-04-01,ws,1
3811,0,710010098,2014-05-02,2016-05-02,1.0,98.0,2014-04-01,ws,1
6395,0,710010098,2016-05-02,2018-05-02,1.0,95.0,2016-04-01,ws,1
9021,0,710010098,2018-05-02,2019-11-02,1.0,95.0,2018-04-01,ws,1
11531,0,710010098,2019-11-02,2020-05-02,1.0,96.0,2019-10-01,ws,1
12781,9,710010098,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
157,5,710010099,2010-01-01,2012-05-02,1.0,1670.0,2012-04-01,bdm,0
1355,0,710010099,2012-05-02,2014-05-02,1.0,1670.0,2012-04-01,ws,1
3812,0,710010099,2014-05-02,2016-05-02,1.0,1660.0,2014-04-01,ws,1
6396,0,710010099,2016-05-02,2018-05-02,1.0,1660.0,2016-04-01,ws,1
9022,0,710010099,2018-05-02,2019-11-02,1.0,1820.0,2018-04-01,ws,1
11532,0,710010099,2019-11-02,2020-05-02,1.0,1790.0,2019-10-01,ws,1
14163,0,710010099,2020-05-02,2022-05-02,1.0,1790.0,2020-04-01,ws,1
20829,0,710010099,2022-05-02,2024-07-02,1.0,1790.0,2022-04-01,ws,1
24913,0,710010099,2024-07-02,2025-06-30,1.0,1790.0,2024-06-01,ws,1
158,0,710010100,2010-01-01,2012-05-02,1.0,1910.0,2012-04-01,bdm,0
1356,0,710010100,2012-05-02,2014-05-02,1.0,1910.0,2012-04-01,ws,1
3813,0,710010100,2014-05-02,2016-05-02,1.0,1930.0,2014-04-01,ws,1
6397,0,710010100,2016-05-02,2018-05-02,1.0,1930.0,2016-04-01,ws,1
7659,9,710010100,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
159,5,710010101,2010-01-01,2012-05-02,1.0,2700.0,2012-04-01,bdm,0
1357,0,710010101,2012-05-02,2014-05-02,1.0,2700.0,2012-04-01,ws,1
3814,0,710010101,2014-05-02,2016-05-02,1.0,2720.0,2014-04-01,ws,1
6398,0,710010101,2016-05-02,2018-05-02,1.0,2720.0,2016-04-01,ws,1
9023,0,710010101,2018-05-02,2019-11-02,1.0,7080.0,2018-04-01,ws,1
11533,0,710010101,2019-11-02,2020-05-02,1.0,7210.0,2019-10-01,ws,1
14164,0,710010101,2020-05-02,2022-05-02,1.0,7210.0,2020-04-01,ws,1
20830,0,710010101,2022-05-02,2024-07-02,1.0,7210.0,2022-04-01,ws,1
24914,0,710010101,2024-07-02,2025-06-30,1.0,7210.0,2024-06-01,ws,1
160,5,710010102,2010-01-01,2012-05-02,1.0,7080.0,2012-04-01,bdm,0
1358,0,710010102,2012-05-02,2014-05-02,1.0,7080.0,2012-04-01,ws,1
3815,0,710010102,2014-05-02,2016-05-02,1.0,7190.0,2014-04-01,ws,1
6399,0,710010102,2016-05-02,2018-05-02,1.0,7190.0,2016-04-01,ws,1
7661,9,710010102,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
161,5,710010103,2010-01-01,2012-05-02,1.0,2190.0,2012-04-01,bdm,0
1359,0,710010103,2012-05-02,2014-05-02,1.0,2190.0,2012-04-01,ws,1
3816,0,710010103,2014-05-02,2016-05-02,1.0,2250.0,2014-04-01,ws,1
6400,0,710010103,2016-05-02,2018-05-02,1.0,2250.0,2016-04-01,ws,1
9024,0,710010103,2018-05-02,2019-11-02,1.0,2250.0,2018-04-01,ws,1
11534,0,710010103,2019-11-02,2020-05-02,1.0,2290.0,2019-10-01,ws,1
14165,0,710010103,2020-05-02,2022-05-02,1.0,2290.0,2020-04-01,ws,1
20831,0,710010103,2022-05-02,2024-07-02,1.0,2290.0,2022-04-01,ws,1
24915,0,710010103,2024-07-02,2025-06-30,1.0,2290.0,2024-06-01,ws,1
162,5,710010104,2010-01-01,2012-05-02,1.0,7150.0,2012-04-01,bdm,0
1360,0,710010104,2012-05-02,2014-05-02,1.0,7150.0,2012-04-01,ws,1
3817,0,710010104,2014-05-02,2016-05-02,1.0,7350.0,2014-04-01,ws,1
6401,0,710010104,2016-05-02,2018-05-02,1.0,7350.0,2016-04-01,ws,1
9025,0,710010104,2018-05-02,2019-11-02,1.0,7350.0,2018-04-01,ws,1
11535,0,710010104,2019-11-02,2020-05-02,1.0,7490.0,2019-10-01,ws,1
14166,0,710010104,2020-05-02,2022-05-02,1.0,7490.0,2020-04-01,ws,1
20832,0,710010104,2022-05-02,2024-07-02,1.0,7490.0,2022-04-01,ws,1
24916,0,710010104,2024-07-02,2025-06-30,1.0,7490.0,2024-06-01,ws,1
163,5,710010105,2010-01-01,2012-05-02,1.0,19100.0,2012-04-01,bdm,0
1361,0,710010105,2012-05-02,2014-05-02,1.0,19100.0,2012-04-01,ws,1
3818,0,710010105,2014-05-02,2016-05-02,1.0,19600.0,2014-04-01,ws,1
6402,0,710010105,2016-05-02,2018-05-02,1.0,19600.0,2016-04-01,ws,1
9026,0,710010105,2018-05-02,2019-11-02,1.0,19600.0,2018-04-01,ws,1
11536,0,710010105,2019-11-02,2020-05-02,1.0,20000.0,2019-10-01,ws,1
14167,0,710010105,2020-05-02,2022-05-02,1.0,20000.0,2020-04-01,ws,1
20833,0,710010105,2022-05-02,2024-07-02,1.0,20000.0,2022-04-01,ws,1
24917,0,710010105,2024-07-02,2025-06-30,1.0,20000.0,2024-06-01,ws,1
164,5,710010106,2010-01-01,2012-05-02,1.0,36100.0,2012-04-01,bdm,0
1362,0,710010106,2012-05-02,2014-05-02,1.0,36100.0,2012-04-01,ws,1
3819,0,710010106,2014-05-02,2016-05-02,1.0,36200.0,2014-04-01,ws,1
6403,0,710010106,2016-05-02,2018-05-02,1.0,36000.0,2016-04-01,ws,1
9027,0,710010106,2018-05-02,2019-11-02,1.0,34900.0,2018-04-01,ws,1
11537,0,710010106,2019-11-02,2020-05-02,1.0,35500.0,2019-10-01,ws,1
14168,0,710010106,2020-05-02,2022-05-02,1.0,35200.0,2020-04-01,ws,1
20834,0,710010106,2022-05-02,2024-07-02,1.0,35200.0,2022-04-01,ws,1
24918,0,710010106,2024-07-02,2025-06-30,1.0,35100.0,2024-06-01,ws,1
165,5,710010107,2010-01-01,2012-05-02,1.0,6100.0,2012-04-01,bdm,0
1363,0,710010107,2012-05-02,2014-05-02,1.0,6100.0,2012-04-01,ws,1
3820,0,710010107,2014-05-02,2016-05-02,1.0,6270.0,2014-04-01,ws,1
6404,0,710010107,2016-05-02,2018-05-02,1.0,6270.0,2016-04-01,ws,1
9028,0,710010107,2018-05-02,2019-11-02,1.0,6270.0,2018-04-01,ws,1
11538,0,710010107,2019-11-02,2020-05-02,1.0,6390.0,2019-10-01,ws,1
14169,0,710010107,2020-05-02,2022-05-02,1.0,6390.0,2020-04-01,ws,1
20835,0,710010107,2022-05-02,2024-07-02,1.0,6390.0,2022-04-01,ws,1
24919,0,710010107,2024-07-02,2025-06-30,1.0,6390.0,2024-06-01,ws,1
166,5,710010108,2010-01-01,2012-05-02,1.0,14700.0,2012-04-01,bdm,0
1364,0,710010108,2012-05-02,2014-05-02,1.0,14700.0,2012-04-01,ws,1
3821,0,710010108,2014-05-02,2016-05-02,1.0,14200.0,2014-04-01,ws,1
6405,0,710010108,2016-05-02,2018-05-02,1.0,13500.0,2016-04-01,ws,1
9029,0,710010108,2018-05-02,2019-11-02,1.0,13500.0,2018-04-01,ws,1
11539,0,710010108,2019-11-02,2020-05-02,1.0,13700.0,2019-10-01,ws,1
14170,0,710010108,2020-05-02,2022-05-02,1.0,13200.0,2020-04-01,ws,1
20836,0,710010108,2022-05-02,2024-07-02,1.0,12400.0,2022-04-01,ws,1
24920,0,710010108,2024-07-02,2025-06-30,1.0,12400.0,2024-06-01,ws,1
167,0,710010109,2010-01-01,2012-05-02,1.0,45800.0,2012-04-01,bdm,0
1365,0,710010109,2012-05-02,2014-05-02,1.0,45800.0,2012-04-01,ws,1
3822,0,710010109,2014-05-02,2016-05-02,1.0,47100.0,2014-04-01,ws,1
6406,0,710010109,2016-05-02,2018-05-02,1.0,47100.0,2016-04-01,ws,1
9030,0,710010109,2018-05-02,2019-11-02,1.0,47100.0,2018-04-01,ws,1
11540,0,710010109,2019-11-02,2020-05-02,1.0,48000.0,2019-10-01,ws,1
12790,9,710010109,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
168,5,710010110,2010-01-01,2012-05-02,1.0,18300.0,2012-04-01,bdm,0
1366,0,710010110,2012-05-02,2014-05-02,1.0,18300.0,2012-04-01,ws,1
3823,0,710010110,2014-05-02,2016-05-02,1.0,17500.0,2014-04-01,ws,1
6407,0,710010110,2016-05-02,2018-05-02,1.0,16500.0,2016-04-01,ws,1
9031,0,710010110,2018-05-02,2019-11-02,1.0,15500.0,2018-04-01,ws,1
11541,0,710010110,2019-11-02,2020-05-02,1.0,15100.0,2019-10-01,ws,1
14171,0,710010110,2020-05-02,2022-05-02,1.0,15000.0,2020-04-01,ws,1
20837,0,710010110,2022-05-02,2024-07-02,1.0,14600.0,2022-04-01,ws,1
24921,0,710010110,2024-07-02,2025-06-30,1.0,14600.0,2024-06-01,ws,1
169,5,710010111,2010-01-01,2012-05-02,1.0,14300.0,2012-04-01,bdm,0
1367,0,710010111,2012-05-02,2014-05-02,1.0,14300.0,2012-04-01,ws,1
3824,0,710010111,2014-05-02,2016-05-02,1.0,13800.0,2014-04-01,ws,1
6408,0,710010111,2016-05-02,2018-05-02,1.0,13300.0,2016-04-01,ws,1
9032,0,710010111,2018-05-02,2019-11-02,1.0,13300.0,2018-04-01,ws,1
